N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
80000,80000,80000,16.3724604307158,0.999970401056491,0.01,plateau_0.01,10,0.0007047855040972479,0.008442211993928665,0.007737426489831417,0.0077376555162599345,0.0028000622079112367,0.08605260538953682,0.08230000145774818,0.02472719709637706,0.04807036484212794,0.1297925246586549,0.0027225299118005114,0.052058897787290614,0.02344545661933026,0.06482379498225153,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.02,plateau_0.02,13,0.0007047855040972479,0.019316244048708724,0.018611458544611475,0.018612009440427492,0.0036896895261166133,0.08061810337901296,0.08006597746733314,0.02168950897346906,0.04807036484212794,0.1297925246586549,0.0004885059213854681,0.05672889031364887,0.02344545661933026,0.07235738078377907,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.04,plateau_0.04,15,0.0007047855040972479,0.033540302145761626,0.032835516641664377,0.03283648856703451,0.0048619665522681875,0.08471512601518902,0.08006597746733314,0.020195390624944846,0.04807036484212794,0.1297925246586549,0.0004885059213854681,0.05991370401887369,0.02344545661933026,0.0863205827971084,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.06,plateau_0.06,17,0.0007047855040972479,0.058238644386157654,0.057533858882060404,0.057535561873906065,0.006406695898951228,0.0736411267357106,0.07961612737296289,0.018972328841848914,0.04807036484212794,0.1297925246586549,3.865582701521875e-05,0.06290888394054522,0.02344545661933026,0.10273684256834072,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.08,plateau_0.08,18,0.0007047855040972479,0.07674205080148275,0.0760372652973855,0.07603951598672364,0.008442211993928665,0.08398189953648343,0.07955936338921363,0.018437847259236577,0.04807036484212794,0.1297925246586549,-1.81081567340452e-05,0.06308831312353533,0.02344545661933026,0.11433696453026379,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.1,plateau_0.10,18,0.0007047855040972479,0.07674205080148275,0.0760372652973855,0.07603951598672364,0.008442211993928665,0.08398189953648343,0.07955936338921363,0.018437847259236577,0.04807036484212794,0.1297925246586549,-1.81081567340452e-05,0.06308831312353533,0.02344545661933026,0.11433696453026379,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.12,plateau_0.12,19,0.0007047855040972479,0.10112430368686874,0.10041951818277149,0.10042249058239727,0.008442211993928665,0.08398189953648343,0.07950259940546436,0.017946332842578166,0.04807036484212794,0.1297925246586549,-7.487214048330915e-05,0.06326774230652543,0.02344545661933026,0.12871762994090122,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.14,plateau_0.14,20,0.0007047855040972479,0.1332532124090235,0.13254842690492624,0.13255235031445517,0.011124446122392042,0.07914762194534501,0.0793856029892859,0.017492400704356894,0.04807036484212794,0.1297925246586549,-0.00019186855666177005,0.06404576864438849,0.02344545661933026,0.1473755940307937,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
80000,80000,80000,16.3724604307158,0.999970401056491,0.16,plateau_0.16,20,0.0007047855040972479,0.1332532124090235,0.13254842690492624,0.13255235031445517,0.011124446122392042,0.07914762194534501,0.0793856029892859,0.017492400704356894,0.04807036484212794,0.1297925246586549,-0.00019186855666177005,0.06404576864438849,0.02344545661933026,0.1473755940307937,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.01,plateau_0.01,10,0.0006420430717821045,0.007982897892483801,0.007340854820701697,0.007341072100511351,0.002604193681304566,0.07885929451902796,0.07841776604342127,0.0228541868544481,0.047357976870586196,0.12787195005495874,-0.0011597055025264064,0.051068181419484104,0.023134750789326027,0.06394584230871918,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.02,plateau_0.02,13,0.0006420430717821045,0.01849379522275597,0.017851752150973867,0.017852280539752026,0.003445839969256764,0.07519667215077663,0.07888546944315628,0.020046035896900426,0.047357976870586196,0.12787195005495874,-0.0006920021027913975,0.055510614423625586,0.023134750789326027,0.0731431891688291,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.04,plateau_0.04,15,0.0006420430717821045,0.03237946668033075,0.03173742360854865,0.031738362995245295,0.004559496929498458,0.08007886050395185,0.07901360366147478,0.01866202762737126,0.047357976870586196,0.12787195005495874,-0.0005638678844728934,0.05902432553130119,0.023134750789326027,0.0855702725879315,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.06,plateau_0.06,17,0.0006420430717821045,0.05669089821069246,0.05604885513891036,0.05605051411254127,0.00603307537076072,0.07797623756781458,0.07901360366147478,0.017531520536282166,0.047357976870586196,0.12787195005495874,-0.0005638678844728934,0.05945846470201035,0.023134750789326027,0.10332272190998278,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.08,plateau_0.08,18,0.0006420430717821045,0.07501276281786065,0.07437071974607855,0.07437292102320839,0.007982897892483801,0.07888546944315628,0.07917451473259976,0.017037792952046507,0.047357976870586196,0.12787195005495874,-0.0004029568133479128,0.061616096206219315,0.023134750789326027,0.11465346897409663,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.1,plateau_0.10,19,0.0006420430717821045,0.09925604926307773,0.09861400619129562,0.09861692503835334,0.007982897892483801,0.07888546944315628,0.07933542580372474,0.01658354167269346,0.047357976870586196,0.12787195005495874,-0.00024204574222293218,0.06377372771042829,0.023134750789326027,0.12952885627375177,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.12,plateau_0.12,19,0.0006420430717821045,0.09925604926307773,0.09861400619129562,0.09861692503835334,0.007982897892483801,0.07888546944315628,0.07933542580372474,0.01658354167269346,0.047357976870586196,0.12787195005495874,-0.00024204574222293218,0.06377372771042829,0.023134750789326027,0.12952885627375177,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.14,plateau_0.14,20,0.0006420430717821045,0.13133449489436474,0.13069245182258263,0.13069632015014787,0.010562881257985497,0.07957984808769017,0.07917451473259976,0.016164514578684036,0.047357976870586196,0.12787195005495874,-0.0004029568133479128,0.06385978500957373,0.023134750789326027,0.14795442271395703,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
88000,88000,88000,16.3724604307158,0.9999704021692364,0.16,plateau_0.16,20,0.0006420430717821045,0.13133449489436474,0.13069245182258263,0.13069632015014787,0.010562881257985497,0.07957984808769017,0.07917451473259976,0.016164514578684036,0.047357976870586196,0.12787195005495874,-0.0004029568133479128,0.06385978500957373,0.023134750789326027,0.14795442271395703,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.01,plateau_0.01,10,0.0005896537439711051,0.007585431870809528,0.006995778126838423,0.006995985200372143,0.0024373679106769464,0.07780823672522759,0.07734905708984478,0.019050492357601215,0.04673267907058997,0.1261675671505854,-0.0022284144561028896,0.04742758886069937,0.022861489283805405,0.0631648455640608,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.02,plateau_0.02,13,0.0005896537439711051,0.01777357246749792,0.017183918723526814,0.0171844273638394,0.0032373219718158865,0.0741944640493842,0.07807947185891705,0.016716323412680673,0.04673267907058997,0.1261675671505854,-0.0014979996870306267,0.053292380176767795,0.022861489283805405,0.07386966065317524,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.04,plateau_0.04,15,0.0005896537439711051,0.03135482207918166,0.030765168335210553,0.030766078977601887,0.004299824209259877,0.08867953327565119,0.07859042096128964,0.015565979979085338,0.04673267907058997,0.1261675671505854,-0.0009870505846580335,0.059540749052937166,0.022861489283805405,0.08529352146344486,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.06,plateau_0.06,17,0.0005896537439711051,0.055313858224898406,0.0547242044809273,0.05472582430565536,0.005711044002264231,0.0746473173722094,0.07911897363391994,0.014622444356763223,0.04673267907058997,0.1261675671505854,-0.00045849791202773327,0.06150593814657244,0.022861489283805405,0.10305561790905216,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.08,plateau_0.08,18,0.0005896537439711051,0.07346809145757506,0.07287843771360396,0.07288059489974619,0.007585431870809528,0.08156089960943341,0.07915604398665643,0.014210507625233126,0.04673267907058997,0.1261675671505854,-0.0004214275592912403,0.06233539185531661,0.022861489283805405,0.11540342982805159,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.1,plateau_0.10,19,0.0005896537439711051,0.0975806178710747,0.0969909641271036,0.09699383503886161,0.007585431870809528,0.08156089960943341,0.07919311433939294,0.013831858339252094,0.04673267907058997,0.1261675671505854,-0.0003843572065547335,0.0631648455640608,0.022861489283805405,0.12996443629924848,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.12,plateau_0.12,19,0.0005896537439711051,0.0975806178710747,0.0969909641271036,0.09699383503886161,0.007585431870809528,0.08156089960943341,0.07919311433939294,0.013831858339252094,0.04673267907058997,0.1261675671505854,-0.0003843572065547335,0.0631648455640608,0.022861489283805405,0.12996443629924848,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.14,plateau_0.14,20,0.0005896537439711051,0.1296069735199161,0.129017319775945,0.1290211386609686,0.010075001461007968,0.07997037464917008,0.07915604398665643,0.013482309896730419,0.04673267907058997,0.1261675671505854,-0.0004214275592912403,0.06371182502399356,0.022861489283805405,0.1490099762265759,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
96000,96000,96000,16.372460430715797,0.9999704010903698,0.16,plateau_0.16,20,0.0005896537439711051,0.1296069735199161,0.129017319775945,0.1290211386609686,0.010075001461007968,0.07997037464917008,0.07915604398665643,0.013482309896730419,0.04673267907058997,0.1261675671505854,-0.0004214275592912403,0.06371182502399356,0.022861489283805405,0.1490099762265759,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
