N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_fit_ref_dimless,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,notes
4000,8000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5555382206340784e-36,0.0,True,stable,
4000,8000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.003,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.5595483820436458e-36,-0.012655047127995256,True,drift,
4000,8000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.01,2,1,1,closest_to_a_nc,1.343933232171246e-15,0.9538407986105525,1.572913141967941e-36,-0.03748254788146066,True,drift,
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.4989904302298082e-36,0.0,True,stable,n_plateau=13; no-contact case
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5011062863835079e-36,0.0,True,stable,n_plateau=13
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.505319353081653e-36,-0.01281868808572939,True,stable,n_plateau=13
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.519278155335528e-36,-0.03796723039363514,True,drift,n_plateau=13
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.53810215072646e-36,0.0,True,stable,n_plateau=16; no-contact case
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5401781566839212e-36,-0.01281868808572939,True,stable,n_plateau=16
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5442533010665206e-36,-0.01281868808572939,True,stable,n_plateau=16
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.5578565582968288e-36,-0.03796723039363514,True,drift,n_plateau=16
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.0,2,1,1,closest_to_a_nc,1.4331008689349423e-15,1.0171264796435984,1.521167134805886e-36,0.0,True,drift,n_plateau=18; no-contact case
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5233224952405498e-36,-0.012984445065855832,True,drift,n_plateau=18
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.003,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5275542075479488e-36,-0.012984445065855832,True,drift,n_plateau=18
4000,8000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.01,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.541661570164792e-36,-0.03845818027958048,True,drift,n_plateau=18
4000,16000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.0,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5535006484427785e-36,0.0,True,stable,no-contact case
4000,16000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5555382206340784e-36,0.0,True,stable,
4000,16000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.003,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.5595483820436458e-36,-0.012655047127995256,True,drift,
4000,16000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.01,2,1,1,closest_to_a_nc,1.343933232171246e-15,0.9538407986105525,1.572913141967941e-36,-0.03748254788146066,True,drift,
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.4989904302298082e-36,0.0,True,stable,n_plateau=13; no-contact case
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5011062863835079e-36,0.0,True,stable,n_plateau=13
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.505319353081653e-36,-0.01281868808572939,True,stable,n_plateau=13
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.519278155335528e-36,-0.03796723039363514,True,drift,n_plateau=13
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.53810215072646e-36,0.0,True,stable,n_plateau=16; no-contact case
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5401781566839212e-36,-0.01281868808572939,True,stable,n_plateau=16
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5442533010665206e-36,-0.01281868808572939,True,stable,n_plateau=16
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.5578565582968288e-36,-0.03796723039363514,True,drift,n_plateau=16
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.0,2,1,1,closest_to_a_nc,1.4331008689349423e-15,1.0171264796435984,1.521167134805886e-36,0.0,True,drift,n_plateau=18; no-contact case
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5233224952405498e-36,-0.012984445065855832,True,drift,n_plateau=18
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.003,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5275542075479488e-36,-0.012984445065855832,True,drift,n_plateau=18
4000,16000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.01,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.541661570164792e-36,-0.03845818027958048,True,drift,n_plateau=18
4000,32000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.0,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5535006484427785e-36,0.0,True,stable,no-contact case
4000,32000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5555382206340784e-36,0.0,True,stable,
4000,32000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.003,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.5595483820436458e-36,-0.012655047127995256,True,drift,
4000,32000,4000,16.37149808226001,0.9973852756688407,global,,0,0.07851422626951421,nan,0.9866388658023704,0.07041117970783432,1.3995257938760569e-15,0.9932969651699984,0.01,2,1,1,closest_to_a_nc,1.343933232171246e-15,0.9538407986105525,1.572913141967941e-36,-0.03748254788146066,True,drift,
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.4989904302298082e-36,0.0,True,stable,n_plateau=13; no-contact case
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5011062863835079e-36,0.0,True,stable,n_plateau=13
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.505319353081653e-36,-0.01281868808572939,True,stable,n_plateau=13
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.08,0.08,13,0.0809847813480265,0.025550924031765544,1.017684776542143,0.031622553265040605,1.421374227437646e-15,1.0088036338183413,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.519278155335528e-36,-0.03796723039363514,True,drift,n_plateau=13
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.53810215072646e-36,0.0,True,stable,n_plateau=16; no-contact case
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5401781566839212e-36,-0.01281868808572939,True,stable,n_plateau=16
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5442533010665206e-36,-0.01281868808572939,True,stable,n_plateau=16
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116964,0.023231081753001127,0.999408168871628,0.04230709278529342,1.4085531686733775e-15,0.9997040382149307,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.5578565582968288e-36,-0.03796723039363514,True,drift,n_plateau=16
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.0,2,1,1,closest_to_a_nc,1.4331008689349423e-15,1.0171264796435984,1.521167134805886e-36,0.0,True,drift,n_plateau=18; no-contact case
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5233224952405498e-36,-0.012984445065855832,True,drift,n_plateau=18
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.003,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5275542075479488e-36,-0.012984445065855832,True,drift,n_plateau=18
4000,32000,4000,16.37149808226001,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848604,0.02193802431759424,1.0254289509735173,0.04893519328650008,1.4267720230411672e-15,1.0126346557366557,0.01,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.541661570164792e-36,-0.03845818027958048,True,drift,n_plateau=18
8000,2000,2000,16.371498082260015,0.9973881201505714,global,,0,0.07921422632441684,nan,0.9954353259223485,0.09808780141115098,1.4057507436783603e-15,0.9977150500484764,0.0,2,1,1,closest_to_a_nc,1.4148102081037235e-15,1.0041448983293404,1.553186461625116e-36,0.0,True,stable,Biot-Savart downsampled; no-contact case
8000,2000,2000,16.371498082260015,0.9973881201505714,global,,0,0.07921422632441684,nan,0.9954353259223485,0.09808780141115098,1.4057507436783603e-15,0.9977150500484764,0.001,2,1,1,closest_to_a_nc,1.3967490074630993e-15,0.9913261736854935,1.5552237693914194e-36,-0.012818724643846924,True,stable,Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,global,,0,0.07921422632441684,nan,0.9954353259223485,0.09808780141115098,1.4057507436783603e-15,0.9977150500484764,0.003,2,1,1,closest_to_a_nc,1.3967490074630993e-15,0.9913261736854935,1.5592989137740188e-36,-0.012818724643846924,True,stable,Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,global,,0,0.07921422632441684,nan,0.9954353259223485,0.09808780141115098,1.4057507436783603e-15,0.9977150500484764,0.01,2,1,1,closest_to_a_nc,1.3613153604779794e-15,0.9661775596554889,1.5728247787896773e-36,-0.03796733867385149,True,drift,Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.08,0.08,8,0.09216969041544075,0.0376464542363633,1.1582384891711768,0.05199430225180731,1.5163546726541517e-15,1.0762148872563793,0.0,2,1,1,closest_to_a_nc,1.5086804091716345e-15,1.0707681690462152,1.424795062783759e-36,0.0,True,inconclusive,n_plateau=8; Biot-Savart downsampled; no-contact case
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.08,0.08,8,0.09216969041544075,0.0376464542363633,1.1582384891711768,0.05199430225180731,1.5163546726541517e-15,1.0762148872563793,0.001,2,1,1,closest_to_a_nc,1.5086804091716345e-15,1.0707681690462152,1.4273589351530181e-36,0.0,True,inconclusive,n_plateau=8; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.08,0.08,8,0.09216969041544075,0.0376464542363633,1.1582384891711768,0.05199430225180731,1.5163546726541517e-15,1.0762148872563793,0.003,2,1,1,closest_to_a_nc,1.4894208792243993e-15,1.057098944276726,1.4324489814840757e-36,-0.013669224769489174,True,inconclusive,n_plateau=8; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.08,0.08,8,0.09216969041544075,0.0376464542363633,1.1582384891711768,0.05199430225180731,1.5163546726541517e-15,1.0762148872563793,0.01,2,1,1,closest_to_a_nc,1.4516362712778649e-15,1.030281763366122,1.449224788240058e-36,-0.040486405680093096,True,inconclusive,n_plateau=8; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.12,0.12,12,0.08652106558383829,0.0321279498318688,1.0872557760757882,0.0654930898510121,1.4691551412758935e-15,1.0427155752175317,0.0,2,1,1,closest_to_a_nc,1.4704072128089973e-15,1.0436042182560878,1.4876913275254127e-36,0.0,True,inconclusive,n_plateau=12; Biot-Savart downsampled; no-contact case
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.12,0.12,12,0.08652106558383829,0.0321279498318688,1.0872557760757882,0.0654930898510121,1.4691551412758935e-15,1.0427155752175317,0.001,2,1,1,closest_to_a_nc,1.4704072128089973e-15,1.0436042182560878,1.4900638635397985e-36,0.0,True,inconclusive,n_plateau=12; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.12,0.12,12,0.08652106558383829,0.0321279498318688,1.0872557760757882,0.0654930898510121,1.4691551412758935e-15,1.0427155752175317,0.003,2,1,1,closest_to_a_nc,1.4516362712778649e-15,1.030281763366122,1.4946576760546109e-36,-0.013322454889965751,True,inconclusive,n_plateau=12; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.12,0.12,12,0.08652106558383829,0.0321279498318688,1.0872557760757882,0.0654930898510121,1.4691551412758935e-15,1.0427155752175317,0.01,2,1,1,closest_to_a_nc,1.4148102081037235e-15,1.0041448983293404,1.5099898604587648e-36,-0.03945931992674745,True,inconclusive,n_plateau=12; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.16,0.16,14,0.08652106558383829,0.03173658125680999,1.0872557760757882,0.07350473954008314,1.4691551412758935e-15,1.0427155752175317,0.0,2,1,1,closest_to_a_nc,1.4704072128089973e-15,1.0436042182560878,1.4935327290260615e-36,0.0,True,inconclusive,n_plateau=14; Biot-Savart downsampled; no-contact case
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.16,0.16,14,0.08652106558383829,0.03173658125680999,1.0872557760757882,0.07350473954008314,1.4691551412758935e-15,1.0427155752175317,0.001,2,1,1,closest_to_a_nc,1.4704072128089973e-15,1.0436042182560878,1.4959052650404473e-36,0.0,True,inconclusive,n_plateau=14; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.16,0.16,14,0.08652106558383829,0.03173658125680999,1.0872557760757882,0.07350473954008314,1.4691551412758935e-15,1.0427155752175317,0.003,2,1,1,closest_to_a_nc,1.4516362712778649e-15,1.030281763366122,1.5004990775552595e-36,-0.013322454889965751,True,inconclusive,n_plateau=14; Biot-Savart downsampled
8000,2000,2000,16.371498082260015,0.9973881201505714,plateau_0.16,0.16,14,0.08652106558383829,0.03173658125680999,1.0872557760757882,0.07350473954008314,1.4691551412758935e-15,1.0427155752175317,0.01,2,1,1,closest_to_a_nc,1.4148102081037235e-15,1.0041448983293404,1.5158312619594132e-36,-0.03945931992674745,True,inconclusive,n_plateau=14; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,global,,0,0.07851422626951418,nan,0.9866388658023699,0.07041117970783432,1.3995257938760567e-15,0.9932969651699983,0.0,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5535006484427785e-36,0.0,True,stable,Biot-Savart downsampled; no-contact case
8000,4000,4000,16.371498082260015,0.9973852756688407,global,,0,0.07851422626951418,nan,0.9866388658023699,0.07041117970783432,1.3995257938760567e-15,0.9932969651699983,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5555382206340784e-36,0.0,True,stable,Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,global,,0,0.07851422626951418,nan,0.9866388658023699,0.07041117970783432,1.3995257938760567e-15,0.9932969651699983,0.003,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.5595483820436465e-36,-0.012655047127995256,True,drift,Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,global,,0,0.07851422626951418,nan,0.9866388658023699,0.07041117970783432,1.3995257938760567e-15,0.9932969651699983,0.01,2,1,1,closest_to_a_nc,1.343933232171246e-15,0.9538407986105525,1.572913141967941e-36,-0.03748254788146066,True,drift,Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.08,0.08,13,0.08098478134802631,0.025550924031765565,1.0176847765421406,0.031622553265040605,1.4213742274376444e-15,1.0088036338183402,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.498990430229811e-36,0.0,True,stable,n_plateau=13; Biot-Savart downsampled; no-contact case
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.08,0.08,13,0.08098478134802631,0.025550924031765565,1.0176847765421406,0.031622553265040605,1.4213742274376444e-15,1.0088036338183402,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5011062863835107e-36,0.0,True,stable,n_plateau=13; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.08,0.08,13,0.08098478134802631,0.025550924031765565,1.0176847765421406,0.031622553265040605,1.4213742274376444e-15,1.0088036338183402,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.505319353081656e-36,-0.01281868808572939,True,stable,n_plateau=13; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.08,0.08,13,0.08098478134802631,0.025550924031765565,1.0176847765421406,0.031622553265040605,1.4213742274376444e-15,1.0088036338183402,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.5192781553355318e-36,-0.03796723039363514,True,drift,n_plateau=13; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116955,0.023231081753001155,0.9994081688716268,0.04230709278529342,1.4085531686733768e-15,0.9997040382149301,0.0,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.53810215072646e-36,0.0,True,stable,n_plateau=16; Biot-Savart downsampled; no-contact case
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116955,0.023231081753001155,0.9994081688716268,0.04230709278529342,1.4085531686733768e-15,0.9997040382149301,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5401781566839215e-36,-0.01281868808572939,True,stable,n_plateau=16; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116955,0.023231081753001155,0.9994081688716268,0.04230709278529342,1.4085531686733768e-15,0.9997040382149301,0.003,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.544253301066521e-36,-0.01281868808572939,True,stable,n_plateau=16; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.12,0.12,16,0.07953037512116955,0.023231081753001155,0.9994081688716268,0.04230709278529342,1.4085531686733768e-15,0.9997040382149301,0.01,2,1,1,closest_to_a_nc,1.3613114781009986e-15,0.9661748041841074,1.5578565582968298e-36,-0.03796723039363514,True,drift,n_plateau=16; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848595,0.021938024317594264,1.0254289509735162,0.04893519328650008,1.4267720230411664e-15,1.012634655736655,0.0,2,1,1,closest_to_a_nc,1.4331008689349423e-15,1.0171264796435984,1.5211671348058864e-36,0.0,True,drift,n_plateau=18; Biot-Savart downsampled; no-contact case
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848595,0.021938024317594264,1.0254289509735162,0.04893519328650008,1.4267720230411664e-15,1.012634655736655,0.001,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5233224952405508e-36,-0.012984445065855832,True,drift,n_plateau=18; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848595,0.021938024317594264,1.0254289509735162,0.04893519328650008,1.4267720230411664e-15,1.012634655736655,0.003,2,1,1,closest_to_a_nc,1.4148061731631477e-15,1.0041420345777425,1.5275542075479498e-36,-0.012984445065855832,True,drift,n_plateau=18; Biot-Savart downsampled
8000,4000,4000,16.371498082260015,0.9973852756688407,plateau_0.16,0.16,18,0.08160104316848595,0.021938024317594264,1.0254289509735162,0.04893519328650008,1.4267720230411664e-15,1.012634655736655,0.01,2,1,1,closest_to_a_nc,1.3789144401285312e-15,0.9786682993640179,1.5416615701647933e-36,-0.03845818027958048,True,drift,n_plateau=18; Biot-Savart downsampled
8000,8000,8000,16.371498082260015,0.9973852756688407,global,,0,0.07854691495457537,nan,0.987049643933745,0.0505440846305893,1.3998171034852568e-15,0.9935037187375348,0.0,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5532191193434877e-36,0.0,True,stable,no-contact case
8000,8000,8000,16.371498082260015,0.9973852756688407,global,,0,0.07854691495457537,nan,0.987049643933745,0.0505440846305893,1.3998171034852568e-15,0.9935037187375348,0.001,2,1,1,closest_to_a_nc,1.3967450240318207e-15,0.9913233464920131,1.5552566915347876e-36,0.0,True,stable,
